name	figi	ticker	class_code
Premier Inc	US74051N1028	US74051N1028	SPBXM_OTC
Restaurant Brands International	BBG0076WG2V1	CA76131D1033	nyse
ChargePoint Holdings	BBG00Q741Z16	CHPT	SPBXM
Ultra Clean Holdings Inc	TCSF385V1070	US90385V1070	A29
RH	US74967X1037	US74967X1037	SPBXM_OTC
MarineMax, Inc.	US5679081084	US5679081084	SPBXM_OTC
First Majestic Silver Corp	TCSF076V1031	CA32076V1031	A30
Bank of Hawaii	US0625401098	US0625401098	SPBXM_OTC
Marriott Vacations Worldwide Corporation	BBG001J2R5H3	VAC	SPBXM
Pagseguro Digital Ltd	BBG00JM7QBR6	PAGS	SPBXM
АДР Full Truck Alliance	BBG01186DLS3	YMM	YMM
Array Technologies	US04271T1007	US04271T1007	SPBXM_OTC
Elevance Health	TCS367521038	ANTM	SPBXM
Snap-on	TCSF30341012	US8330341012	A30
Spero Therapeutics	TCSF833T1034	US84833T1034	A30
Россети Урал	BBG000VKG4R5	MRKU	TQBR
Luminar Technologies	BBG00MS90LK2	LAZR	SPBXM
BOK Financial	TCSF561Q2012	US05561Q2012	A30
Clean Harbors Inc	BBG000BFRRX8	CLH	SPBXM
Oyster Point Pharma	BBG00J5HXN71	OYST	OYST
Sylvamo Corp.	US8713321029	US8713321029	SPBXM_OTC
PUMA SE	TCSF06969603	DE0006969603	A30
Fonciere Lyonnaise	BBG000BC1QB9	FLY	FLY
GCP Applied Technologies Inc	BBG0082W8Q12	GCP	SPBXM
WESCO International Inc	US95082P1057	US95082P1057	SPBXM_OTC
Cassava Sciences	TCSF817C1071	US14817C1071	A29
Hormel Foods	BBG000BLF8D2	HRL	SPBXM
Solid Power	TCSF422N1054	US83422N1054	A29
МТС-Банк	TCS01A0JRH43	MBNK	PTEQ
Chesapeake Utilities Corp	TCSF53031088	US1653031088	A29
Blackbaud Inc	TCSF227Q1004	US09227Q1004	A30
SkyWest Inc	TCSF08791024	US8308791024	A30
Intercept Pharmaceuticals Inc	US45845P1084	US45845P1084	SPBXM_OTC
Fastenal Company	BBG000BJ8YN7	FAST	SPBXM
Pandora A/S	TCSF83412031	US6983412031	A30
John Wiley & Sons	BBG000DPRDJ1	JW/A	nyse
OmniAb	BBG011J3QM39	OABI	SPBXM
JM Smucker	BBG000BT1715	SJM	SPBXM
PTC Therapeutics	TCSF366J2006	US69366J2006	A30
Synopsys	US8716071076	US8716071076	SPBXM_OTC
Vaxart Inc	TCSF243A2006	US92243A2006	A29
Galmed Pharmaceuticals Ltd.	BBG005ZD02W1	GLMD	GLMD
CIT Group Inc	BBG000Q0BPZ4	CIT	CIT
Hubbell	US4435106079	US4435106079	SPBXM_OTC
LyondellBasell	TCSF09434992	NL0009434992	A29
Solidcore Resources plc	TCS7B6T5S470	POLY	PSBB_EQ
TEVA PHARMACEUTICALS	TCSF16242098	US8816242098	A29
Penumbra Inc	TCSF975L1070	US70975L1070	A29
Sphere Entertainment Co.	TCSF826T1025	US55826T1025	A29
Hertz Global Holdings Inc	BBG00D1WHZW8	HTZGQ	HTZGQ
iRhythm Technologies	BBG001J19V24	IRTC	SPBXM
Canadian Pacific Kansas City	TCSF646K1084	CA13646K1084	A30
Balchem Corp	TCSF76652004	US0576652004	A29
Skechers U.S.A. Inc	BBG000C4HKK2	SKX	SPBXM
Ternium SA	BBG000LTPD97	US8808901081	TX
Mammoth Energy Services Inc	BBG00DR7R3D6	US56155L1089	TUSK
Marvell Technology Group Ltd	BBG000BYWTX7	MRVL_old	MRVL_old
BorgWarner	TCSF97241064	US0997241064	A29
Moderna Inc	US60770K1079	US60770K1079	SPBXM_OTC
Marathon Digital Holdings Inc.	TCSF57881067	US5657881067	A30
JFrog Ltd.	TCSF11684185	IL0011684185	A29
SS&C Technologies Holdings Inc	TCSF467J1007	US78467J1007	A30
Магнитогорский металлургический комбинат	TCS109084396	RU0009084396	RU0009084396_A21
Paychex Inc	TCSF43261079	US7043261079	A30
Aurora Innovation	TCS517741072	US0517741072	US0517741072
Immunic Inc	BBG001M75SX4	IMUX	IMUX
Sasol Ltd	TCSF38663006	US8038663006	A29
Rockwell Medical Inc	TCSF43743004	US7743743004	A30
TimkenSteel	BBG0057SF1Z2	TMST	TMST
Noventiq ГДР	US83407L2079	US83407L2079	SPBXM_OTC
Peabody Energy Corporation	TCSF45511000	US7045511000	A30
Constellation Brands	TCSF036P1084	US21036P1084	A29
Park Hotels&Resorts REIT	BBG00FGXCJX5	US7005171050	nyse
Porsche Automobil Holding SE	BBG000BCZ6K6	PAH3	PAH3
HCA Healthcare	BBG000QW7VC1	HCA	SPBXM
Quoin Pharmaceuticals АДР	TCSF907L3006	US74907L3006	A30
Global Ports Investments PLC	TCS00A107H54	RU000A107H54	RU000A107H54
QuidelOrtho Corp	TCSF97981051	US2197981051	A30
ChampionX Corporation	TCSF872M1045	US15872M1045	A29
Kaiser Aluminum Corp	US4830077040	US4830077040	SPBXM_OTC
Oil States International Inc	BBG000BDDN94	OIS	SPBXM
Replimune Group Inc	BBG00L8Z22R1	REPL	REPL
METRO AG	TCSF0BFB0019	DE000BFB0019	A29
Sensient Technologies Corp	TCSF725T1007	US81725T1007	A29
Stifel Financial	TCSF06301021	US8606301021	A29
СПБ Биржа	TCS20A0JQ9P9	SPBE	SPBE_NDS
Jabil Inc.	US4663131039	US4663131039	SPBXM_OTC
Synaptics Inc	TCSF157D1090	US87157D1090	A29
Anavex Life Sciences Corp.	US0327973006	US0327973006	SPBXM_OTC
Viatris Inc	US92556V1061	US92556V1061	SPBXM_OTC
Wintrust Financial	TCSF650W1080	US97650W1080	A29
Volkswagen AG	BBGVOW000000	BBGVOW000000	BBGVOW000000
ZIM Integrated Shipping Services	IL0065100930	IL0065100930	SPBXM_OTC
Eaton Corporation	BBG000BJ3PD2	ETN	SPBXM
Gen Digital	TCSF87711084	US6687711084	A30
Dynagas LNG Partners LP	BBG005DKJ197	DLNG	DLNG
Credit Suisse Group AG	BBG000BRVF72	CS US	CS US
Polaris Industries Inc	BBG000D5S4M0	PII	SPBXM
SEMrush Holdings, Inc.	BBG00Z6S6258	US81686C1045	SEMR
Huaneng Power International	BBG000JNXM58	902	SPBHKEX
Qualys Inc	TCSF758T3032	US74758T3032	A29
Perficient Inc	TCSF375U1016	US71375U1016	A29
Boise Cascade	BBG000RQKCR4	BCC	SPBXM
Microsoft Corporation	TCSF49181045	US5949181045	A30
АДР Just Eat Takeaway.com N.V.	US48214T3059	US48214T3059	SPBXM_OTC
Ouster	US68989M1036	US68989M1036	SPBXM_OTC
Marathon Oil	TCSF58491064	US5658491064	A30
Terns Pharmaceuticals	BBG00KK1SJ08	TERN	TERN
CASI Pharmaceuticals Inc	BBG000GW8ML1	CASIold	CASIold
Westamerica Bancorporation	TCSF70901036	US9570901036	A29
Agilent Technologies	TCSF846U1016	US00846U1016	A29
АДР Turkish Airlines	BBG00LQBWW40	TU5A	TU5A
AppLovin Corporation	BBG006HFPX77	APP	SPBXM
Татнефть - привилегированные акции	TCS106944147	RU0006944147	T01
Choice Hotels International In	TCSF99051066	US1699051066	A30
Bayerische Motoren Werke AG	BBG000BBXB74	BMW@DE	SPBDE
Genius Brands International Inc	TCS000NNBY60	GNUSold	GNUSold
STAG Industrial REIT	TCSF254J1025	US85254J1025	A30
WP Carey REIT	BBG000BCQM58	WPC	SPBXM
Neogen Corp	BBG000C1BCK2	NEOG	SPBXM
ADDvantage Technologies Group	TCSF67434052	US0067434052	A29
Pfizer	BBG000BR2B91	PFE	SPBXM
Whoosh	TCS20A105EX7	RU000A105EX7	RU000A105EX7_T01
AcelRx Pharmaceuticals	BBG0018YYFX7	ACRX	ACRX
Vipshop	US92763W1036	US92763W1036	SPBXM_OTC
Manhattan Associates Inc	TCSF27501092	US5627501092	A29
Navient	US63938C1080	US63938C1080	SPBXM_OTC
Trex Co Inc	BBG000BTGKK9	TREX	SPBXM
QuidelOrtho Corp	TCSF97981051	US2197981051	A29
AllianceBernstein Holding LP	TCSF881G1067	US01881G1067	A29
Marathon Petroleum	US56585A1025	US56585A1025	SPBXM_OTC
Zai Lab Ltd	BBG00HFX3N90	ZLAB	SPBXM
Bakkt Holdings	BBG00XRJ7Y40	US05759B1070	BKKT
Ares Capital Corp	TCSF010L1035	US04010L1035	A29
MSC Industrial Direct Co Inc	US5535301064	US5535301064	SPBXM_OTC
Duluth Holdings Inc	TCSF443V1017	US26443V1017	A30
Meritage Homes Corp	BBG000F4F1N0	MTH	SPBXM
Dorman Products Inc	BBG000BM22F5	DORM	SPBXM
Choice Hotels International In	BBG000BPBTL2	CHH	SPBXM
Pure Storage Inc	TCSF624M1027	US74624M1027	A30
Global-E Online Ltd	IL0011741688	IL0011741688	SPBXM_OTC
Embecta	TCSF082K1051	US29082K1051	A30
GSK АДР	TCSF733W2044	US37733W2044	A30
Белон	TCS10A0J2QG8	BLNG	TQPI
Сегежа	TCS10A102XG9	SGZH	SPEQ
Walt Disney	TCSF46871060	US2546871060	A29
Monster Beverage	BBG008NVB1C0	MNST	SPBXM
Maxeon Solar Technologies	TCSF25336314	SGXZ25336314	A30
Verve Therapeutics	BBG00P33TCZ8	VERV	SPBXM
The Clorox Company	BBG000BFS7D3	CLX	SPBXM
Jabil Inc.	TCSF63131039	US4663131039	A29
Blackbaud Inc	BBG000BGGTW5	BLKB	SPBXM
JetBlue Airways Corp	BBG000BRQ6L2	US4771431016	JBLU
Делимобиль	TCS10A107J11	DELI	PTEQ
Саратовский НПЗ - акции привилегированные	BBG002B2J5X0	KRKNP	TQBR
RXO, Inc.	BBG0160DYCH4	RXO	SPBXM
UP Fintech Holding Limited	BBG00NG4GW96	TIGR	TIGR
Hawaiian Electric Industries, Inc.	US4198701009	US4198701009	SPBXM_OTC
Muenchener Rueckversicherungs-Gesellschaft AG	DE0008430026	DE0008430026	SPBXM_OTC
Ozon Holdings PLC	TCS5269L1044	OZON@US	A25
Precigen Inc	TCSF017N1054	US74017N1054	A30
Clear Channel Outdoor Holdings	BBG000SSC5C9	CCO	CCO
Waters	TCSF18481035	US9418481035	A30
ADR Cellectis S.A.	BBG0084L1XN2	US15117K1034	CLLS
Prosus NV	TCSF13654783	NL0013654783	A29
Upstart Holdings	TCSF680M1071	US91680M1071	A30
Azenta	TCSF43401024	US1143401024	A29
Северсталь	BBG00475K6C3	CHMF	TQBR
Европлан	TCS20A0ZZFS9	LEAS	PTEQ
Tradeweb Markets	BBG00NK8H8T2	TW	SPBXM
Kimco Realty REIT	TCSF446R1095	US49446R1095	A30
Flowserve	BBG000FFH4P5	FLS	SPBXM
CoreCard	TCSF816D1000	US45816D1000	A30
AU Corp ADR	TCSF22554044	US0022554044	A30
ГАЗ - обыкновенные акции	TCS009034268	GAZA	TQPI
Nexa Resources	TCSF01428291	LU1701428291	A30
PG&E	TCSF331C1080	US69331C1080	A29
Blackstone Mortgage Trust REIT	TCSF257W1009	US09257W1009	A30
Twilio Inc	BBG0029ZX840	TWLO	SPBXM
Tetra Tech	TCSF162G1031	US88162G1031	A29
Cooper-Standard Holdings Inc	BBG000PSXT64	CPS	SPBXM
VIZIO Holding Corp.	BBG00ZHDJVK4	VZIO	SPBXM
GlycoMimetics	TCSF000Q1022	US38000Q1022	A29
Palatin Technologies	TCS000BN9PY4	PTN_old	PTN_old
АДР Циан	US83418T1088	US83418T1088	SPBXM_OTC
Wabtec Corp.	TCSF97401088	US9297401088	A29
Rakuten	BBG005MYK1N9	US75102W1080	otcus
Wolverine World Wide Inc	TCSF80971035	US9780971035	A30
DermTech	TCSF984K1051	US24984K1051	A30
Worthington Steel	TCSF21041012	US9821041012	A30
Chatham Lodging REIT	BBG000PT6BR8	CLDT	SPBXM
Relay Therapeutics Inc	BBG00DSS08K9	RLAY	SPBXM
Kronos Worldwide Inc	BBG000C3WK36	US50105F1057	KRO
Lantheus Holdings Inc	BBG006Q52RD0	LNTH	SPBXM
ICU Medical Inc	TCSF930G1076	US44930G1076	A29
Ball Corporation	TCSF84981064	US0584981064	A29
Heidelberg Materials AG	BBG000BWRTS3	HEI@DE	SPBDE
PayPal Holdings	US70450Y1038	US70450Y1038	SPBXM_OTC
Telecom Argentina SA	TCSF92732096	US8792732096	A30
Tapestry	TCSF60301072	US8760301072	A30
ACI Worldwide, Inc.	US0044981019	US0044981019	SPBXM_OTC
Cytokinetics	BBG000F0R4N9	CYTK	SPBXM
Intuit	TCSF12021034	US4612021034	A30
Martin Marietta Materials	TCSF32841060	US5732841060	A29
Delphi Technologies	BBG00GTWPCQ0	DLPH	SPBXM
Halliburton	TCSF62161017	US4062161017	A29
Scorpio Tankers Inc	TCSF542C1306	MHY7542C1306	A29
Credit Agricole SA	BBG000DVJ6L9	ACA	ACA
Vimeo	BBG00ZNSSKP3	VMEO	SPBXM
Deutsche Telekom AG АДР	BBG000JYZ4V3	US2515661054	DTEA
Veralto Corporation	TCSF338C1036	US92338C1036	A29
Bayerische Motoren Werke AG	BBGBMW000000	BBGBMW000000	BBGBMW000000
CarMax	US1431301027	US1431301027	SPBXM_OTC
Coterra Energy	TCSF70971039	US1270971039	A30
Affiliated Managers Group	TCSF82521081	US0082521081	A30
Vitru	BBG00WXXS401	VTRU	VTRU
Atotech	BBG00RDKNZ62	ATC	ATC
Compass	TCSF464U1007	US20464U1007	A30
Poshmark	US73739W1045	US73739W1045	SPBXM_OTC
Яндекс	TCS509805522	YNDX@US	SPBXM
Black Diamond Therapeutics Inc	TCSF203E1055	US09203E1055	A30
APA Corporation	BBG00YTS96G2	APA	SPBXM
Phunware	TCSF948P1003	US71948P1003	A30
Petco Health and Wellness Company, Inc.	TCSF601V1052	US71601V1052	A29
Southwest Gas Holdings	BBG00FWP4JW4	SWX	SPBXM
Solid Biosciences	BBG00JN4FXG8	SLDB	SPBXM
Equity LifeStyle Properties REIT	TCSF472R1086	US29472R1086	A30
АДР Koninklijke Philips	TCSF04723038	US5004723038	A30
Brink's Co	TCSF96961040	US1096961040	A30
Fresh Del Monte Produce Inc.	TCSF67381053	KYG367381053	A29
SiTime	TCSF982T1060	US82982T1060	A30
Yelp Inc	TCSF58171054	US9858171054	A29
International Seaways	TCSF10531021	MHY410531021	A30
Royal Caribbean Cruises	TCS008862868	LR0008862868	LR0008862868_NDS
Smurfit WestRock	TCS3028FXN24	IE00028FXN24	SPBXM_OTC
Sunrun Inc	US86771W1053	US86771W1053	SPBXM_OTC
Madrigal Pharmaceuticals Inc	TCSF88681057	US5588681057	A29
Align Technology	TCSF62551016	US0162551016	A30
Avenue Therapeutics	BBG00GLTS4V4	ATXI	ATXI
LG Display	BBG000FJ0RK9	LPL	SPBXM
Outfront Media REIT	TCSF007J1060	US69007J1060	A30
Conagra Brands	BBG000BDXGP9	CAG	SPBXM
WW International, Inc.	BBG000DY6735	WW	SPBXM
F&G Annuities & Life	TCSF190A1043	US30190A1043	A29
Planet FItness Inc	TCSF703H1014	US72703H1014	A29
SolarEdge Technologies Inc	TCSF417M1045	US83417M1045	A30
MillerKnoll	BBG000BP46T2	MLKN	SPBXM
StoneCo	TCSF51581069	KYG851581069	A30
GGP	BBG000BG3HG3	GGP	SPBXM
Fresh Tracks Therapeutics	TCS0802T2042	US10802T2042	US10802T2042
Corsair Gaming Inc	TCSF041X1028	US22041X1028	A30
Nordea Bank Abp	TCSF00297767	FI4000297767	A30
CBL & Associates Properties REIT	TCSF48308785	US1248308785	A29
Asia Cement	BBG000FP33N2	4OJ	4OJ
Самараэнерго	BBG000NLDS29	SAGO	TQBR
Baidu	TCSF70341048	KYG070341048	A29
Revance Therapeutics	BBG001J2MJH8	RVNC	SPBXM
Cameco Corporation	TCSF321L1085	CA13321L1085	A30
RELX PLC	BBG000D03XD4	REL LN	REL LN
Southern	TCSF25871071	US8425871071	A29
Tencent Holdings Ltd	TCSF032Q1094	US88032Q1094	A29
Illumina	US4523271090	US4523271090	SPBXM_OTC
Tilray	TCSF688T1007	US88688T1007	A29
Moelis & Co	US60786M1053	US60786M1053	SPBXM_OTC
Dropbox Inc	US26210C1045	US26210C1045	SPBXM_OTC
Rio Tinto	BBG000FD28T3	RIO	SPBXM
BXP, Inc	TCSF11211018	US1011211018	A29
Teck Resources	BBG000BSJTT0	TECK	TECK
Marriott International	BBG000BGD7W6	MAR	SPBXM
Baker Hughes	US05722G1004	US05722G1004	SPBXM_OTC
Varonis Systems Inc	US9222801022	US9222801022	SPBXM_OTC
Эн+	BBG000RMWQD4	ENPG	TQBR
BioHiTech Global	TCSF074B1070	US09074B1070	A30
Wolfspeed	TCSF78521024	US9778521024	A30
Tattooed Chef, Inc.	BBG00LN7Q496	TTCF	SPBXM
BlackBerry Limited	BBG000CR90K4	BB	BB
Community Financial System	TCSF36071064	US2036071064	A30
Amicus Therapeutics	TCSF152W1099	US03152W1099	A29
Zions Bancorporation	TCSF97011071	US9897011071	A30
Imperalis Holding Corp	TCSF257M1062	US45257M1062	A30
Axogen Inc	TCSF463X1063	US05463X1063	A30
Procter & Gamble	TCS427181091	PG-RM	FQBR
Royal Caribbean Cruises	TCSF08862868	LR0008862868	A30
Golar LNG Ltd	BBG000K14TT5	GLNG	GLNG
Toast	TCSF87871080	US8887871080	A29
City Holding Company	BBG000BFJFX3	CHCO	SPBXM
ТКС Холдинг	TCS50A107UL4	RU000A107UL4	NSD
Pandion Therapeutics	BBG00VR8VX16	PAND	PAND
Intralot SA	BBG000DRPZD6	IRLTF	otcus
Банк ВТБ	TCS70A0JP5V6	VTBR	D6
CME GROUP	US12572Q1058	US12572Q1058	SPBXM_OTC
Solidcore Resources plc	BBG004PYF2N3	POLY	TQBR
Trade Desk Inc/The	TCSF339J1051	US88339J1051	A29
Enanta Pharmaceuticals Inc	US29251M1062	US29251M1062	SPBXM_OTC
Knife River Corporation	TCSF88941047	US4988941047	A30
SPAC Churchill Capital Corp	TCSF94981039	US5494981039	A30
Core Laboratories Inc.	TCSF867A1051	US21867A1051	A29
Navitas Semiconductor	BBG00YQ6KTL4	NVTS	NVTS
Scientific Games	TCSF874P1093	US80874P1093	A30
ICON plc	TCSF05711209	IE0005711209	A30
Hubbell	BBG000BLK267	HUBB	SPBXM
Bayer	BBGBAYER0000	BBGBAYER0000	BBGBAYER0000
News Corp (A)	BBG0035LY913	NWSA	SPBXM
AG Mortgage Investment Trust REIT	BBG001KJLYZ7	US0012285013	US0012285013
Alector	BBG00N0PL198	ALEC	SPBXM
Qurate Retail Inc - Привилегированные акции	BBG00X28PK32	QRTEP	SPBXM
Crane Company	BBG016G0L0Q5	CR	SPBXM
Revvity	TCSF40461093	US7140461093	A30
PPG Industries	TCSF35061076	US6935061076	A29
Atea Pharmaceuticals	BBG00TZNCJ75	AVIR	SPBXM
Petropavlovsk PLC	GB0031544546	GB0031544546	SPBXM_OTC
The Home Depot	TCSF70761029	US4370761029	A30
AdvanSix Inc	TCSF773T1016	US00773T1016	A30
Нижнекамскнефтехим (привилегированные)	BBG000GQSVC2	NKNCP	TQBR
STAG Industrial REIT	US85254J1025	US85254J1025	SPBXM_OTC
Magnolia Oil & Gas Corp	TCSF96631094	US5596631094	A30
Chinook Therapeutics	BBG000DW9ZK5	KDNY	SPBXM
ZIM Integrated Shipping Services	BBG00YQ7XR05	ZIM	SPBXM
Finance of America Companies	BBG00ZVN6MB0	FOA	FOA
Gray Television Inc	BBG000DSQLQ0	GTN	SPBXM
JPMorgan	TCS6625H1005	JPM-RM	FQBR
TransUnion	US89400J1079	US89400J1079	SPBXM_OTC
Elastic NV	TCSF13056914	NL0013056914	A29
АДР Suzano Papel e Celulose S.A.	TCSF959K1051	US86959K1051	A29
DexCom Inc	US2521311074	US2521311074	SPBXM_OTC
Qudian Inc	BBG00HS39BW6	US7477981069	QD
Regal Rexnord	TCSF87501039	US7587501039	A30
3M Company	TCSF579Y1010	US88579Y1010	A30
Global Payments	TCS7940X1028	GPN-RM	FQBR
Granite Construction Inc	BBG000DVB833	GVA	SPBXM
Soligenix Inc	TCS000FVMHG5	SNGXold	SNGXold
Farfetch Ltd	KY30744W1070	KY30744W1070	SPBXM_OTC
Consolidated Edison	US2091151041	US2091151041	SPBXM_OTC
Corcept Therapeutics Inc	US2183521028	US2183521028	SPBXM_OTC
Pharmaron Beijing Co., Ltd.	BBG00QRW0H13	3759	SPBHKEX
GILEAD	BBG000CKGBP2	GILD	SPBXM
Blackstone Mortgage Trust REIT	TCSF257W1009	US09257W1009	A29
Stitch Fix	TCSF08971078	US8608971078	A30
Fortum Oyj	TCSF09007132	FI0009007132	A29
CommScope Holding Company, Inc.	TCSF337X1090	US20337X1090	A29
CNX Resources Corporation	US12653C1080	US12653C1080	SPBXM_OTC
3M Company	US88579Y1010	US88579Y1010	SPBXM_OTC
United Airlines Holdings	TCSF00471096	US9100471096	A30
Cinemark Holdings Inc	TCSF243V1026	US17243V1026	A30
Waste Connections	BBG000FLHZZ2	WCN	SPBXM
Ebang International Holdings Inc.	TCS00TGMG413	EBON_old	EBON_old
Applied Materials	BBG000BBPFB9	AMAT	SPBXM
АЛРОСА	RU0007252813	ALRS	D6
Hilton	BBG0058KMH30	HLT	SPBXM
Snap-on	BBG000BT7JW9	SNA	SPBXM
Fiserv	TCS177381088	FISV	PSSPBXM
Veeco Instruments	BBG000BDCB28	VECO	VECO
Movado Group Inc	TCSF45801062	US6245801062	A30
Veritone, Inc.	BBG007NJLS39	US92347M1009	VERI
Seanergy Maritime Holdings Corp.	TCSF37604006	MHY737604006	A30
Acumen Pharmaceuticals	BBG0058YJ317	ABOS	ABOS
Curaleaf Holdings	TCSF126M1023	CA23126M1023	A30
CNO Financial Group Inc	TCSF621E1038	US12621E1038	A29
Магнитогорский металлургический комбинат	BBG104S68507	MAGN	SMAL
IPO ЕМС USD	ISSUANCEEMCD	ISSUANCEEMCD	ISSUANCEEMCD
Avantor Inc	TCSF352A1007	US05352A1007	A30
The Charles Schwab Corporation	TCSF85131055	US8085131055	A30
Esperion Therapeutics Inc	US29664W1053	US29664W1053	SPBXM_OTC
Sika AG	BBG000BMZXC4	SIKA	swiss
Beiersdorf AG	BBG000BBKL21	BEI	BEI
EQT Corporation	TCS6884L1098	US26884L1098	A11
AppLovin Corporation	TCSF831W1080	US03831W1080	A29
Western Digital	TCSF81021055	US9581021055	A30
Sera Prognostics	BBG001J19ZJ7	SERA	SERA
Impinj Inc	TCSF32041096	US4532041096	A30
Wereldhave REIT	TCSF00289213	NL0000289213	A30
Vivendi SA	BBG000BC0R46	VIV.FP	VIV.FP
Corning	TCSF93501051	US2193501051	A30
Kinsale Capital Group	TCSF714P1084	US49714P1084	A30
AMD	BBG000BBQCY0	AMD	SPBXM
Российские сети - акции привилегированные	BBG000KTF667	RSTIP	TQBR
Positive Technologies	TCS40A103X66	POSI	PSEQ
EastGroup Properties REIT	TCSF72761019	US2772761019	A29
Corpay, Inc.	US2199481068	US2199481068	SPBXM_OTC
Digital Realty REIT	TCSF38681030	US2538681030	A30
Linde	IE000S9YS762	IE000S9YS762	SPBXM_OTC
Insight Enterprises Inc	TCSF765U1034	US45765U1034	A30
Accolade Inc	TCSF437E1029	US00437E1029	A29
Broadridge Financial Solutions	BBG000PPFKQ7	BR	SPBXM
Parsons	TCSF202L1026	US70202L1026	A29
Entera Bio Ltd.	TCSF11429839	IL0011429839	A29
World Acceptance Corp	TCSF14191048	US9814191048	A30
Herbalife Ltd.	TCSF412G1010	KYG4412G1010	A29
Positive Technologies Оферта (1 окно)	ISSANCEPOSI1	ISSANCEPOSI1	ISSANCEPOSI1
Yunji Inc	TCS8873N1072	YJ_old	YJ_old
Synchronoss Technologies	US87157B4005	US87157B4005	US87157B4005
Fluor	TCSF34121022	US3434121022	A29
PLBY Group	TCSF814P1093	US72814P1093	A30
Seanergy Maritime Holdings Corp.	TCS000RNPD67	SHIPold	SHIPold
Whitestone REIT	TCSF60842041	US9660842041	A29
Telecom Argentina SA	TCSF92732096	US8792732096	A29
ON Semiconductor Corp	BBG000DV7MX4	ON	SPBXM
Travere Therapeutics	BBG000P9D6W9	TVTX	SPBXM
CloudFlare Inc	BBG001WMKHH5	NET	SPBXM
EVRAZ	BBG0027YFYH4	EVZ	EVZ
Wolfspeed	US9778521024	US9778521024	SPBXM_OTC
United Rentals	TCSF13631090	US9113631090	A29
TKO Group Holdings	TCSF256C1018	US87256C1018	A30
Jacobs Solutions	TCSF982L1089	US46982L1089	A29
Devon Energy	TCSF179M1036	US25179M1036	A30
VK	TCS403172082	US5603172082	US5603172082_RZI
PC Connection Inc	TCSF318J1007	US69318J1007	A30
CoStar Group Inc	BBG000D7JKW9	CSGP	SPBXM
SoFi Technologies	TCSF406F1021	US83406F1021	A30
Veradigm Inc.	TCSF988P1084	US01988P1084	A29
FirstEnergy	US3379321074	US3379321074	SPBXM_OTC
First Republic Bank	TCSF616C1009	US33616C1009	A29
BorgWarner	TCSF97241064	US0997241064	A30
Kirby Corp	TCSF72661064	US4972661064	A29
Tractor Supply	BBG000BLXZN1	TSCO	SPBXM
Spotify Technology SA	BBG003T4VFC2	SPOT	SPBXM
Kimball International Inc	BBG000BMLG72	KBAL	KBAL
Take-Two Interactive Software	TCSF40541094	US8740541094	A29
IDACORP, Inc.	TCSF11071064	US4511071064	A29
Pfizer	TCS470811035	US7170811035	A11
Sunrun Inc	TCSF771W1053	US86771W1053	A29
Insulet Corp	BBG000R7XX87	PODD	SPBXM
Live Nation Entertainment Inc	TCSF80341090	US5380341090	A30
Highwoods Properties	TCSF12841087	US4312841087	A29
Atlanticus Holdings	BBG000C6TLC1	ATLC	ATLC
Avis Budget Group	TCSF37741052	US0537741052	A29
Ambev SA	TCSF319V1035	US02319V1035	A30
Xenia Hotels & Resorts REIT	BBG006YP1L41	XHR	XHR
Ginkgo Bioworks Holdings	TCS3611X2099	DNA	T04
Toll Brothers Inc	US8894781033	US8894781033	SPBXM_OTC
Synchronoss Technologies Inc	BBG000Q4SFZ0	US87157B1035	US87157B1035
Boise Cascade	TCSF739D1000	US09739D1000	A30
Обьнефтегазгеология - привилегированные акции	TCS00A0HG602	OBNEP	MTQR
GitLab	TCSF637K1088	US37637K1088	A30
Halliburton	BBG000BKTFN2	HAL	SPBXM
Go-Ahead Group PLC	BBG000CCYLF9	GOG	GOG
AMC Entertainment Holdings - привилегированные акции	US00165C2035	US00165C2035	SPBXM_OTC
ITT	TCSF073V1089	US45073V1089	A30
CIRCOR International Inc	BBG000C37Q68	CIR	CIR
GXO Logistics, Inc.	BBG00YDGX945	GXO	SPBXM
Datadog Inc	TCSF804L1035	US23804L1035	A30
ChoiceOne Financial Services, Inc.	TCSF03861062	US1703861062	A29
Charter Communications	TCSF119P1084	US16119P1084	A29
OrthoPediatrics Corp	TCSF752L1008	US68752L1008	A30
Worthington Industries Inc	US9818111026	US9818111026	SPBXM_OTC
TeamViewer AG	TCSF0A2YN900	DE000A2YN900	A30
Horizon Technology Finance	TCSF045A1025	US44045A1025	A30
Berkshire Hathaway Inc.	TCSF46701086	US0846701086	A30
PNC Financial Services	BBG000BRD0D8	PNC	SPBXM
Dow Inc	BBG00BN96922	DOW	SPBXM
Li-Cycle Holdings	TCS0202P2044	LICY	SPBXM
Volkswagen AG	TCS000BCH6V4	DE0007664005	DE0007664005
Parker-Hannifin	TCSF10941042	US7010941042	A30
ФосАгро	TCS00A0JRKT8	PHOR	SPEQ
Zogenix Inc	BBG000VDC3G9	ZGNX	SPBXM
Vaxart Inc	BBG000DR0RZ7	VXRT	SPBXM
LCI Industries	BBG000DNLMB0	LCII	SPBXM
Americold Realty Trust REIT	US03064D1081	US03064D1081	SPBXM_OTC
Team	BBG000BVCV15	TISI	TISI
Periphas Capital Partnering Corp	BBG00YGNC450	PCPC	PCPC
WaVe Life Sciences Ltd	TCSF99014716	SG9999014716	A30
